Cargo,Local,Empresa,Descrição,Rating
CIENTISTA DE DADOS JÚNIOR,Home office in Brasil,Neon Pagamentos,"
A Neon está em busca de Cientista de Dados Júnior para fazer um time incrível e de alta performance.
Treinar e otimizar modelos de Machine Learning, avaliando o…
Postado há 21 dias·","4,3"
CIENTISTA DE DADOS INTERNACIONAL - PLENO (REMOTO),"Home office in Florianópolis, SC",Bix,"
Familiaridade em criar notebooks e limpar dados;
Realizar consulta em banco de dados utilizando linguagem SQL dentro da estrurtura utilizada pelo cliente;
Postado há 30+ dias·",Sem informacao
CIENTISTA DE DADOS PLENO,"Home office in São Paulo, SP",Clearsale,"
Trabalho com grandes volumes de dados com extração e manipulação de grandes conjuntos de dados, usando ferramentas como SQL e/ou R/ Python;
Postado há 22 dias·",Sem informacao
CIENTISTA DE DADOS SÊNIOR,"Uberlândia, MG",Obuc Gestão de Dados,"
Responsável pelo desenvolvimento de Reports, Dashboards e Smart Centers para os clientes.
UX, design de telas com foco em user centricity.
EmployerAtiva 4 dias atrás·",Sem informacao
CIENTISTA DE DADOS,Home office,Track,"
Resolver problemas relacionados aos negócios usando técnicas baseadas em dados.
Aqui a união faz a força e estamos sempre dispostos a ajudar uns aos outros.
Postado há 30+ dias·",Sem informacao
CIENTISTA DE DADOS,"São Paulo, SP",Centro de Excelência Votorantim BR,"
Buscamos por cientistas de dados para integrar o time do Centro de Excelência Votorantim na área de Data Analytics.
Banco de Dados e SQL;
Postado há 30+ dias·",Sem informacao
"CIENTISTA DE DADOS (PYTHON, IA, ML E DEVOPS)",Home office,Turing.com,"
Pelo menos 3 anos de experiência relevante como cientista de dados.
Interna e externamente, comunicar insights e recomendações baseados em dados para os…
Postado há 5 dias·",Sem informacao
CIENTISTA DE DADOS,Home office,Hexacta,"
Ajudar a identificar oportunidades de alto valor que possam ser endereçadas com o uso de dados e machine learning.
Evangelizar a cultura data-driven na empresa.
Postado há 9 dias·",Sem informacao
CIENTISTA DE DADOS,Home office,Cielo,"
Construir e gerenciar análises de múltiplas bases de dados de grande volume (transações dos clientes, gestores comerciais da Cielo, base de clientes da Cielo,…
Postado há 30+ dias·","4,2"
CIENTISTA DE DADOS/MACHINE LEARNING PYTHON PLENO (REMOTO),"Home office in Vila Mariana, SP",Lean Saúde,"
Desenvolvimento e manutenção de modelos descritivos e preditivos utilizando técnicas de machine learning focadas em dados estruturados, utilizando python.
Postado há 7 dias·",Sem informacao
"CIENTISTA DE DADOS (PYTHON, R, SAS E MATLAB)",Home office,Turing.com,"
Ao menos 3 anos de experiência relevante como cientista de dados.
Ajudar em tarefas como limpeza de dados, data wrangling, análise quantitativa e mineração de…
EmployerAtiva 9 dias atrás·",Sem informacao
CIENTISTA DE DADOS (18946),"Home office in Curitiba, PR",Bosch Group,"
They work with structure and/or unstructured data, estimate the unknown by asking questions, writing algorithms, and building statistical models.
Postado há 13 dias·","4,1"
CIENTISTA DE DADOS NLP,Home office,Indra,"
Plano de Saúde subsidiado pela empresa para o titular.
Gympass (Acesso a mais de 700 academias em todo o Brasil com planos a partir de R$ 29,90 descontado em…
Postado há 30+ dias·","3,8"
CIENTISTA DE DADOS PLENO,"Jundiaí, SP",INEX,"
Conhecimento em bancos de dados (Oracle, PostgreSQL, SQL Server, Mongo, Cassandra).;
Conhecimento em tecnologias de Big Data (Hadoop, Spark), e familiaridade em…
Postado há 15 dias·","3,2"
CIENTISTA DE DADOS SÊNIOR 1,"Porto Alegre, RS+2 locais",EY,"
Conhecimento em análise exploratória e mineração de dados;
Experiência no uso de banco de dados (ex.: Oracle, SQL Server, MySQL, PostgreSQL, Azure SQL, MariaDB…
Postado há 2 dias·","4,0"
CIENTISTA DE DADOS - JÚNIOR,Home office,Mollica IT,"
Ferramentas de visualização de dados - Tableau, Microstrategy, PowerBI etc;
Interagir com diversos stakeholders para assegurar entendimento da necessidade e…
Postado há 22 dias·",Sem informacao
CIENTISTA DE DADOS NA JUVO (1467),Home office,Keep Simple,"
Se sentir confortável em ambientes de computação Unix e utilizar seus truques favoritos BASH;
Ser familiarizado com estruturas de computação distribuídas, como:…
Postado há 30+ dias·",Sem informacao
CIENTISTA DE DADOS,"Home office in São Paulo, SP+1 local",Inklua Servicos Para Inclusao de Pcd Ltda,"
BENEFÍCIOS: gympass; sem dress code; home office; dayoff aniversário; clube de vantagens uau; bonificação por desempenho; vale-transporte ou desconto no…
Postado há 8 dias·",Sem informacao
CIENTISTA DE DADOS SR,Home office,Conta Simples,"
Nosso time é focado em desenvolver uma ferramenta cada vez melhor e mais segura para nossos clientes, traz para o dia a dia o espírito de agilidade e inovação.
Postado há 12 dias·",Sem informacao
CIENTISTA DE DADOS SR,Home office,Vem ser CESAR!,"
Formação superior em cursos como Engenharia da Computação, Ciência da Computação, Engenharia Elétrica ou similares.
Descontos em cursos da CESAR School.
Postado há 30+ dias·",Sem informacao
CIENTISTA DE DADOS,"Brasília, DF",MIRANTE TECNOLOGIA,"
Desejável conhecimento em soluções de replicação de dados;
Conhecimento em banco de dados DB2, SQL Server e desejável MPP (CP4D, Netezza, Pure Data);
Postado há 30+ dias·","3,9"
CIENTISTA DE DADOS,"Home office in São Paulo, SP",Favo Brasil,"
Visualização de dados (QuickSight, Tableau, Looker, etc.);
Tudo isso, garantindo dinheiro no bolso do Empreendedor Favo, que não precisa fazer nenhum…
Postado há 30+ dias·",Sem informacao
CIENTISTA DE DADOS PL/SR - IÇÃO,Home office,DB,"
DataBricks para ETL / Data science;
Postado há 13 dias·","3,7"
CIENTISTA DE DADOS II,Home office,Martins,"
Produzir análises detalhadas sobre comportamento de usuários, modelos estatísticos, fontes de dados, etc.;
Essa vaga é para você que quer fazer parte de um time…
Postado há 30+ dias·","3,5"
CIENTISTA DE DADOS,"São Paulo, SP",Keyrus Brazil,"
Desempenhar papel de liderança no time.
Conhecimento em Python e Azure.
Postado há 30+ dias·",Sem informacao
CIENTISTA DE DADOS | TECNOLOGIA PARA PRODUTOS DIGITAIS,Home office,Globo,"
Bancos de dados relacionais (SQL é obrigatório);
Os seus dados pessoais serão utilizados para fins de seleção de candidatos para preenchimento das vagas abertas…
Postado há 30+ dias·","3,5"
CIENTISTA DE DADOS,"São Paulo, SP",Telhanorte - Saint Gobain,"
Conhecimento em ferramentas de engenharia de dados (Airflow, Kafka, Spark, dbt).
Programação avançada em Python (essencial) / R (desejável).
Postado há 13 dias·",Sem informacao
CIENTISTA DE DADOS | FLORIANÓPOLIS,"Hybrid remote in Florianópolis, SC",Unicred SC/PR,"
Construção de base de dados para estudos;
Experiência em análises e extração de dados, em Analytics/Data Science.
Postado há 30+ dias·","4,5"
CIENTISTA DE DADOS,"São Paulo, SP",EY,"
Conhecimento técnico de infraestruturas de dados (bancos de dados relacionais, não relacionais, etc.) e Big Data.
Conhecimento em tecnologias para IA;
Postado há 30+ dias·","4,0"
CIENTISTA DE DADOS,"Campinas, SP","Amyris, Inc.","
Líderes em biologia sintética, começamos em 2003 com uma bolsa da Fundação Bill & Melinda Gates para criar uma molécula para tratar a malária.
Postado há 22 dias·","3,4"
CIENTISTA DE DADOS,"Home office in São Paulo, SP",Eniwine,"
Nesse desafio, sua missão será: - Atuar de forma estratégica, com autonomia, aproveitando habilidades analíticas e preditivas para gerar insights de negócios,…
Postado há 30+ dias·",Sem informacao
CIENTISTA DE DADOS JR,"Rio de Janeiro, RJ",Vibra Energia,"
Experiência em linguagem de programação como R, Python, ferramentas de Data Science;
Habilidade com números (Matemática, Estatística e Machine Learning);
Postado há 9 dias·",Sem informacao
CIENTISTA DE DADOS,Home office,PicPay,"
Conduzir, criar e acompanhar os modelos preditivos (modelagem supervisionada, semi-supervisionada e não-supervisionada);
Postado há 30+ dias·","4,6"
CIENTISTA DE DADOS PLENO,"Brasília, DF+1 local",marketdata,"
Domínio de linguagem SQL para manipulação de dados;
A Marketdata é uma das mais completas empresas de marketing de relacionamento do mercado latino-americano…
Postado há 22 dias·",Sem informacao
CIENTISTA DE DADOS,"Itaberaí, GO",Michael Page,"
Experiência prévia como cientista de dados ou analista de dados;
Identificar oportunidades de aproveitar dados da organização para gerar ou aprimorar soluções…
Postado há 30+ dias·","3,5"
CIENTISTA DE DADOS SÊNIOR,Home office,Qexpert,"
Cooperação e comunicação tanto com o time técnico quanto com a área de negócios;
Formação na área de ciências exatas, tecnologia, engenharias, ou áreas…
Postado há 13 dias·",Sem informacao
CIENTISTA DE DADOS PLENO,Home office,Órama,"
Explorar dados sem definição prévia, com o objetivo de gerar insights para problemas não tratados anteriormente ou para a otimização de processos de negócio.
Postado há 29 dias·",Sem informacao
CIENTISTA DE DADOS | MODELAGEM DE RISCO DE CRÉDITO,Home office,Bava,"
Experiência usando armazenamentos de dados SQL (por exemplo, Redshift);
Você sabe como trabalhar com plataformas de Big Data e sabe como escrever uma consulta…
Postado há 29 dias·",Sem informacao
CIENTISTA DE DADOS PLENO - DESENVOLVIMENTO DE PRODUTOS,"São Paulo, SP",infracommerce,"
Participação na construção do framework da plataforma Infra.Data.
Atuação no desenvolvimento de soluções internas infracommerce.
Postado há 30+ dias·","3,6"
CIENTISTA DE DADOS MACHINE LEARNING JÚNIOR (REMOTO),"Home office in Belo Horizonte, MG",GeekHunter,"
Implantar os modelos de machine learning desenvolvidos pelos cientistas de dados;
Graduando(a) ou graduação concluída em Ciência da Computação, Engenharias,…
Postado há 30+ dias·",Sem informacao
CIENTISTA DE DADOS SR,"Recife, PE",SiDi,"
Mineração de dados complexos - SQL, NoSQL, etc.;
Ferramentas de visualização de dados (Tableau, PowerBI, QuickSight, etc);
Abrir a mente para o novo.
Postado há 8 dias·","3,8"
CIENTISTA DE DADOS SR,"Home office in São Paulo, SP",SBF - Vagas Tecnologia,"
Experiência em manipulação de grandes bancos de dados e sql;
Apoiar o time quanto às eventuais dúvidas relacionadas a LGPD.
Postado há 30+ dias·",Sem informacao
CIENTISTA DE DADOS JUNIOR (REMOTE),"Home office in São Paulo, SP",AMARO,"
Ter formação acadêmica em uma ciência quantitativa/campo matemático.
Ter experiência com Machine Learning e/ou modelos estatísticos.
Postado há 30+ dias·","3,9"
CIENTISTA DE DADOS (PROCESSAMENTO EM LINGUAGEM NATURAL (NLP)...,Home office,Indra,"
NLP SOM STT (fala para texto);
Plano de Saúde subsidiado pela empresa para o titular.
Gympass (Acesso a mais de 700 academias em todo o Brasil com planos a…
Postado há 30+ dias·","3,8"
CIENTISTA DE DADOS - FICO - PRESENCIAL SÃO PAULO,"São Paulo, SP",Capgemini,"
Conhecimento das soluções FICO em especial o DMPS.
Postado há 2 dias·","3,8"
CIENTISTA DE DADOS/ENGENHEIRO MACHINE LEARNING,Home office,Indra,"
Para MLOps, o profissional poderá atuar desde as etapas de preparação dos dados à otimização dos códigos desenvolvidos;
Sólido conhecimento em SQL e Python;
Postado há 30+ dias·","3,8"
"CIENTISTA DE DADOS SÊNIOR (ML, R E PYTHON)",Home office,Turing.com,"
Trabalhe para empresas dos EUA do conforto da sua casa e ganhe em dólar.*.
Criar sistemas algorítmicos que permitam que alunos e professores sejam mais…
EmployerAtiva 21 dias atrás·",Sem informacao
CIENTISTA DE DADOS GCP - DEEP LEARNING NLP,Home office,Leega Consultoria,"
Proficiência em diferentes ferramentas de dados;
Experiência com ciência de dados em trabalhos anteriores ou ter participado em projetos de NLP.
Postado há 16 dias·",Sem informacao
CIENTISTA DE DADOS,"Jaraguá do Sul, SC",Grupo Malwee,"
Manipular bases de dados SQL e NOSQL.
Programar em Python, R e outros algoritmos/modelos estatísticos.
Elaborar algoritmos web crawler/scraping, inteligência…
Postado há 30+ dias·","4,2"
CIENTISTA DE DADOS - SAO PAULO,"São Paulo, SP",OEmprego,"
Experiência com gestão, manipulação e análise de dados, preferencialmente dados de Marketing, Negócio, Finanças ou Bancários.
Postado há 25 dias·",Sem informacao
CIENTISTA DE DADOS PLENO,Home office,Mobi2buy,"
E é por isso que no dia a dia oferecemos soluções para fazer com que as interações sejam únicas, unindo tecnologia, inteligência artificial e marketing.
Postado há 30+ dias·",Sem informacao
CIENTISTA DE DADOS PYTHON (REMOTO),"Home office in São Paulo, SP",GeekHunter,"
Ferramentas de análise e visualização de dados;
Ter capacidade de comunicação de dados para pessoas com perfil não analítico;
O que esperamos de você.
Postado há 30+ dias·",Sem informacao
CIENTISTA DE DADOS,"Salvador, BA",THS TECNOLOGIA INFORMAÇÃO E COMUNICAÇÃO,"
 Experiência mínima de dois anos na área de ciência de dados;
Experiência comprovada em ao menos três dos seguintes conhecimentos técnicos:  Conhecimento em…
EmployerAtiva 10 dias atrás·",Sem informacao
CIENTISTA DE DADOS,"Brasília, DF",Divulga Vagas,Mínima de 3 (três) anos com ferramentas analíticas (OLAP) e de integração de dados (ETL). II – Conhecimentos curriculares comprovados de: a) Banco de dados…Postado há 9 dias·,Sem informacao
CIENTISTA DE DADOS SR,"São Paulo, SP",EY,"
Necessário conhecimento em base de dados relacionais/não-relacionais.
Graduação em Engenharias, Ciência da Computação, Física, Matemática, Estatística e…
Postado há 30+ dias·","4,0"
CIENTISTA DE DADOS,"Campinas, SP",Jobbol,"Empresa de Biologia Sintética admite Cientista de Dados em Campinas para atuar em Tempo integral, Comercial. Suportar, por meio de análise de dados, os…Postado há 21 dias·",Sem informacao
CIENTISTA DE DADOS SQL,"Home office in Barueri, SP",GeekHunter,ATIVIDADES O que você irá fazer? Responsável condução do time de monitoria de qualidade de dados sendo ponto focal dessa área e trabalhar junto aos times de…Postado há 30+ dias·,Sem informacao
CIENTISTA DE DADOS SÊNIOR,"Home office in São Paulo, SP",STORMGROUP,"
Responsável por construir algoritmos matemáticos e estatísticos através de técnicas de machine learning, data mining e grandes volumes de dados com visão…
Postado há 30+ dias·",Sem informacao
CIENTISTA DE DADOS,"Hybrid remote in São Paulo, SP",M. Talent,"
Traduzir os dados para as diversas áreas da empresa para guiar decisões estratégicas;
Conhecimento das linguagens R, SQL, SAS e Python.
PostedRecém publicada·",Sem informacao
CIENTISTA DE DADOS - COE_TAX,"São Paulo, SP",EY,"
Sólida experiência em projetos de dados;
Construir soluções de dados e análises com base na stack Microsoft Azure;
Experiência com programação em Python e SQL;
Postado há 30+ dias·","4,0"
CIENTISTA DE DADOS SR,"Brasília, DF",Digisystem,"
Data Science Council of America (DASCA).
Cientista de Dados Associado da Dell EMC (EMCDSA).
Certificação de Arquiteto de Dados da IBM.
CSM® pela Scrum Alliance.
Postado há 30+ dias·","3,7"
CIENTISTA DE DADOS R,"Home office in Barueri, SP",GeekHunter,"
Modelagem estatística BigData Python Data science Machine learning.
Superior completo em estatística, matemática aplicada, engenharia, computação ou demais…
Postado há 30+ dias·",Sem informacao
CIENTISTA DE DADOS SÊNIOR,"São Paulo, SP",Keyrus Brazil,"
Interessado por desafios, com o desejo de fazer parte da construção de uma nova área com uma nova e disruptiva oferta para o mercado Latam de ciência de dados.
Postado há 30+ dias·",Sem informacao
CIENTISTA DE DADOS,"São Paulo, SP",GFT Technologies SE,"
Conhecimento de Ferramentas de Nuvem (preferencialmente AWS).
Big enough to deliver – small enough to care.
Postado há 18 dias·",Sem informacao
CIENTISTA DE DADOS MANAGER,"São Paulo, SP",EY,"
Experiência no uso de banco de dados (ex.: Oracle, SQL Server, MySQL, PostgreSQL, Azure SQL, MariaDB e Neo4J).
Possuir ou estar cursando MBA/Pôs Graduação;
Postado há 30+ dias·","4,0"
CIENTISTA DE DADOS (SÊNIOR),Home office,Propz,"
Aqui levamos os dados a sério.
Conhecimento em sistemas de processamento de dados de forma paralela e distribuída (Spark).
Day-off no seu aniversário;
Postado há 30+ dias·",Sem informacao
CIENTISTA DE DADOS - CONSULTOR(A),"São Paulo, SP",Vivo Digital,"
Conhecimento técnico avançado de infraestruturas de banco dados (bancos de dados relacionais, não relacionais, etc.) e ambiente Big Data / Hadoop (Hive/Spark…
Postado há 27 dias·","4,3"
CIENTISTA DE DADOS SÊNIOR (PARA CRÉDITO),Home office,Cora Bank,"
Sabemos que empreendedorismo é, sobretudo, uma via de desenvolvimento econômico.
Interagir com diferentes times da Cora para identificar oportunidades e…
Postado há 30+ dias·",Sem informacao
CIENTISTA DE DADOS PL,"São Paulo, SP",Porto Seguro,"
A área é responsável por liderar o uso de dados e a aplicação de soluções de Inteligência Artificial na empresa.
Estes serão explorados no processo seletivo).
Postado há 18 dias·","4,5"
CIENTISTA DE DADOS PL (VAGA AFIRMATIVA PARA MULHERES),"Home office in São Paulo, SP",SBF - Vagas Tecnologia,"
Desenvolver modelo de previsão usando dados;
Estabelecer processos para que os modelos se tornem produtos de dados.
Ensino superior completo em áreas exatas;
Postado há 30+ dias·",Sem informacao
CIENTISTA DE DADOS JR,"São Paulo, SP",Centro de Excelência Votorantim BR,"
Buscamos por cientistas de dados para integrar o time do Centro de Excelência Votorantim na área de Data Analytics.
É importante que você conheça sobre:
Postado há 30+ dias·",Sem informacao
CIENTISTA DE DADOS SÊNIOR,"Home office in Belo Horizonte, MG",Sympla,"
Modelar problemas complexos, identificar oportunidades nos dados e gerar insights por meio de técnicas estatísticas, computacionais e ferramentas de…
Postado há 30+ dias·","5,0"
CIENTISTA DE DADOS MACHINE LEARNING PLENO,"Home office in São Paulo, SP",GeekHunter,"
Utilização de dados em nuvem para análises e geração de insights, em especial dentro do contexto de marketing digital;
O que você irá fazer?
Postado há 30+ dias·",Sem informacao
CIENTISTA DE DADOS IV,Home office,Fretebras,"
Comunicação através de dados (Storytelling).
Cultura voltada para dados e que comemora cada conquista;
Análise de dados e criação de modelos preditivos;
Postado há 12 dias·",Sem informacao
CIENTISTA DE DADOS,"Jaguariúna, SP",Stefanini,"
✓ Conhecimento de manipulação de banco dados através de linguagem SQL.
✓ Ser o ponto focal do time de CRM (Squads) para acompanhamento de métricas de clientes…
Postado há 30+ dias·","3,8"
CIENTISTA DE DADOS,"Manaus, AM+1 local",INSTITUTO DE PESQUISAS ELDORADO,"
Análise de dados de usuários de comércio eletrônico e celular; Interação com tempo forte de Cientista de dados e Engenheiros de Machine Learning; Criar modelos…
Postado há 27 dias·","4,5"
CIENTISTA DE DADOS,"Home office in Rio de Janeiro, RJ",Yellow,"
Deep learning e/ou redes neurais e/ou self-Service BI;
Experiência em ferramentas como Microsoft PowerBi;
Experiência na criação de consultas de Big Data;
Postado há 30+ dias·","3,2"
CIENTISTA DE DADOS,"Home office in São Paulo, SP",ViaHub,"
Diploma em um campo como estatística, ciência da computação, matemática ou engenharias ou mais de 2 anos de experiência prática trabalhando com ciência de dados…
Postado há 30+ dias·",Sem informacao
CIENTISTA DE DADOS | ANALISTA SÊNIOR PCD,"São Paulo, SP",Banco Next,"
Banco de dados, modelagem de dados e padrões de arquitetura (relacional, noSQL, armazenamento, ETL, ingestão de dados, pipeline...);
Postado há 30+ dias·",Sem informacao
CIENTISTA DE DADOS,"São Paulo, SP",Incluir Dá Certo - Vagas para Profissionais com...,"
Empresa no segmento de consultoria em tecnologia, busca *profissionais com deficiência (PCD)* para integrar seu time de Ciência de dados.
Postado há 30+ dias·",Sem informacao
CIENTISTA DE DADOS SÊNIOR TJ - SC,Santa Catarina,Véli RH,"
Atividades de design, desenvolvimento e implantação de modelos analíticos, considerando o baseline de complexidade para implementação de tarefas relacionadas a…
Postado há 30+ dias·",Sem informacao
CIENTISTA DE DADOS SÊNIOR,"Rio de Janeiro, RJ",HAYS,"
É necessário ter graduação completa, sólida experiência em manipulação de grande volume de dados com o objetivo de produzir análises/ estudos assertivos.
Postado há 18 dias·","3,6"
CIENTISTA DE DADOS SÊNIOR | PRODUCT ANALYTICS | B2B,Home office,Open Co,"
Construção, implantação e monitoramento de modelos supervisionados e não supervisionados;
Graduação em Ciência da Computação, Estatística, Matemática, Física,…
Postado há 19 dias·",Sem informacao
CIENTISTA DE DADOS,"Rio de Janeiro, RJ",BuscarVagas,"
Conhecimento em linguagens de programação de análise de dados (R, Python e SQL), conhecimentos estatísticos (gestão de dados, modelagem estatística, inferência…
Postado há 30+ dias·",Sem informacao
CIENTISTA DE DADOS- JÚNIOR/ESTÁGIO,"Rio de Janeiro, RJ",Mollica RH,"
Background acadêmico em Cálculo, Álgebra Linear, Estatística & Programação;
Experiência com Web (protocolo HTTP, HTML, CSS, JavaScript, serviços REST);
Postado há 30+ dias·",Sem informacao
CIENTISTA DE DADOS E MACHINE LEARNING ESP,"São Paulo, SP",DOMVS SERVICE IT,"
Temos mais de 7 anos no mercado de TI, prezamos pelo engajamento, desenvolvimento e acolhimento das pessoas que trabalham em nosso time.
Postado há 6 dias·","3,0"
CIENTISTA DE DADOS,"Rio de Janeiro, RJ",innolevels - Leveraging your Business,"
Entendemos que para essa evolução, é necessário o conhecimento em: ArcGis; Phyton; SQL; SAS; Estruturação e transformação dos dados; Modelos de preditivos;…
Postado há 30+ dias·",Sem informacao
CIENTISTA DE DADOS - GERENTE 1,"São Paulo, SP",EY,"
Conhecimento em análise exploratória e mineração de dados;
Como Cientista de Dados na area de Advanced Analytics, você ajudará nossos clientes promovendo a…
Postado há 30+ dias·","4,0"
CIENTISTA DE DADOS - ESPECIALISTA,Home office,Mollica IT,"
Ferramentas de visualização de dados - Tableau, Microstrategy, PowerBI etc;
Interagir com diversos stakeholders para assegurar entendimento da necessidade e…
Postado há 22 dias·",Sem informacao
CIENTISTA DE DADOS SR,"São Paulo, SP",Stefanini,"
Fazer recomendações de negócio com base em dados;
Conhecimento em linguagens e ferramentas de programação (Phyton, R e SQL).
Postado há 30+ dias·","3,8"
CIENTISTA DE DADOS PL/SR - SAO PAULO,"Home office in São Paulo, SP",OEmprego,"
Experiência com soluções de big data;
Conhecimento em SQL, linguagens de programação (Java, Scala ou Phyton);
Postado há 30+ dias·",Sem informacao
CIENTISTA DE DADOS I | PRODUTOS DIGITAIS E CANAIS PAGOS,"Rio de Janeiro, RJ",Globo,"
Traduzir os dados em insights estratégicos;
Os seus dados pessoais serão utilizados para fins de seleção de candidatos para preenchimento das vagas abertas na…
Postado há 30+ dias·","3,5"
CIENTISTA DE DADOS PLENO AWS (REMOTO),"Home office in Rio de Janeiro, RJ",GeekHunter,"
Dará suporte a todo o ambiente em Nuvem da empresa.
Dará suporte aos sistemas da CIA.
Experiência com Cloud AWS (EKS, Fargate tasks, RDS, AWS Config, Route 53,…
Postado há 29 dias·",Sem informacao
CIENTISTA DE DADOS,"São Paulo, SP",Grupo EasyTech,"
Identificar oportunidades de exploração dos dados existentes na empresa para utilização de IA;
Pesquisar e desenvolver soluções inovadoras utilizando machine…
Postado há 30+ dias·",Sem informacao
CIENTISTA DE DADOS SÊNIOR MACHINE LEARNING,"Belo Horizonte, MG",GeekHunter,"
Desenvolver modelos preditivos que irão melhorar a eficiência dos processos produtivos industriais;
Disseminar a cultura data driven, seja na ihm ou nos…
Postado há 30+ dias·",Sem informacao
CIENTISTA DE DADOS,"Campinas, SP",Amyris,"
Líderes em biologia sintética, começamos em 2003 com uma bolsa da Fundação Bill & Melinda Gates para criar uma molécula para tratar a malária.
Postado há 22 dias·","3,4"
CIENTISTA DE DADOS PL,Home office,Conta Simples,"
Nosso time é focado em desenvolver uma ferramenta cada vez melhor e mais segura para nossos clientes, traz para o dia a dia o espírito de agilidade e inovação.
Postado há 30+ dias·",Sem informacao
CIENTISTA DE DADOS PYTHON PLENO,"Home office in Rio de Janeiro, RJ",GeekHunter,"
Formação em Computação, Engenharia, Física, Estatística ou áreas correlatas.
Experiência em bibliotecas como Pandas, ggplot2, Altair, Bokeh, SciKit-Learn, NumPy…
Postado há 30+ dias·",Sem informacao
CIENTISTA DE DADOS SR.,"São Paulo, SP",Sua Musica,"
Análise e exploração estatística de dados;
Análise e exploração estatística de dados;
Criação de cubos analíticos para modelos, análises de dados e…
Postado há 30+ dias·",Sem informacao
CIENTISTA DE DADOS - BRADESCO SEGUROS,"Barueri, SP",Cia de Talentos,"
Conhecimento em técnicas de modelagem estatística, modelos preditivos e de dados, Power BI, banco de dados, e inglês intermediário serão considerados um…
Postado há 30+ dias","4,4"
CIENTISTA DE DADOS PYTHON PLENO (REMOTO),"Home office in Belo Horizonte, MG",GeekHunter,"
Desenvolver modelos preditivos que irão melhorar a eficiência dos processos produtivos industriais;
Disseminar a cultura data driven, seja na ihm ou nos…
Postado há 30+ dias·",Sem informacao
CIENTISTA DE DADOS MASTER,"Brasília, DF",Digisystem,"
Data Science Council of America (DASCA).
Cientista de Dados Associado da Dell EMC (EMCDSA).
Certificação de Arquiteto de Dados da IBM.
CSM® pela Scrum Alliance.
Postado há 30+ dias·","3,7"
CIENTISTA DE DADOS PLENO,"São Caetano do Sul, SP",Consultoria RH Junior,"
Conhecimento avançado em programação em Python;
Conhecimento avançado com mensuração ganho financeiro dos modelos;
Postado há 30+ dias·",Sem informacao
