Cargo,Local,Empresa,Descrição,Rating
CIENTISTA DE DADOS - BRADESCO SEGUROS,"Rio de Janeiro, RJ",Cia de Talentos,"
Bacharelado ou licenciatura concluídos a partir de jul/2020 até dez/2022 ou tecnólogo a partir de jul/2020 até dez/2021 em cursos de exatas ou tecnologia.
Postado há 18 dias","4,4"
CIENTISTA DE DADOS,Home office,Tech Sicredi,"
Gerar insights através de estudos (Analytics), visando melhorar o relacionamento com o associado e atendimento das suas necessidades (visão centrada no…
Postado há 30+ dias·",Sem informacao
CIENTISTA DE DADOS NA JUVO (1467),Home office,Keep Simple,"
Se sentir confortável em ambientes de computação Unix e utilizar seus truques favoritos BASH;
Ser familiarizado com estruturas de computação distribuídas, como:…
Postado há 30+ dias·",Sem informacao
CIENTISTA DE DADOS,Home office,Brivia,"
Seja qual for o seu gênero, orientação sexual, idade, raça, etnia, crença ou deficiência, todos são bem-vindos no nosso time.
No dress code, seja 100% você;
Postado há 30+ dias·",Sem informacao
CIENTISTA DE DADOS PLENO,Home office,modalmais,"
Ambiente que estimula mudanças, inspiração e inovação;
Resolver problemas complexos com inteligência artificial e machine learning.
Postado há 24 dias·",Sem informacao
CIENTISTA DE DADOS,"São Paulo, SP",Centro de Excelência Votorantim BR,"
Buscamos por cientistas de dados para integrar o time do Centro de Excelência Votorantim na área de Data Analytics.
Banco de Dados e SQL;
Postado há 18 dias·",Sem informacao
CIENTISTA DE DADOS,Home office,CashMe,"
Corresponsável pela criação e sustentação de rotinas de Data Quality (estatística descritiva, tratamento de NA, balanceamento de dados, tratamento de outliers).
Postado há 30+ dias·",Sem informacao
CIENTISTA DE DADOS JR,"Home office in Fortaleza, CE",FortBrasil,"
Convênio com o Cartão Vai Bem;
PostedRecém publicada·","4,3"
CIENTISTA DE DADOS PLENO,"Home office in São Paulo, SP",Clearsale,"
Trabalho com grandes volumes de dados com extração e manipulação de grandes conjuntos de dados, usando ferramentas como SQL e/ou R/ Python;
Postado há 7 dias·",Sem informacao
CIENTISTA DE DADOS PLENO - POLÍTICAS DE FRAUDE,Home office,Open Co,"
Experiência com visualização de dados como Quicksight, Metabase, Redash, Tableau;
Linguagem de programação e ferramentas para o desenvolvimento de análises,…
Postado há 11 dias·",Sem informacao
CIENTISTA DE DADOS JR.,"Campinas, SP",Kumulus,"
Garantir que o projeto seja implementado dentro da arquitetura proposta;
Trabalhar inovações para a área.
Experiência com frameworks e bibliotecas NLP / ML;
Postado há 14 dias·",Sem informacao
CIENTISTA DE DADOS PLENO,Home office,Órama,"
Explorar dados sem definição prévia, com o objetivo de gerar insights para problemas não tratados anteriormente ou para a otimização de processos de negócio.
Postado há 13 dias·",Sem informacao
CIENTISTA DE DADOS SENIOR (REMOTO),Home office,Vem ser CASSI,"
Infraestruturas de dados (bancos de dados relacionais, não relacionais, etc.) e Big Data;
Conhecimento em tecnologias para Inteligência Artificial, utilizando…
Postado há 12 dias·",Sem informacao
CIENTISTA DE DADOS,Home office,A3Data,"
Realizar análise exploratória dos dados;
Possuímos conhecimento nas mais variadas tecnologias, o que nos permite moldar soluções abrangentes e flexíveis.
Postado há 30+ dias·",Sem informacao
CIENTISTA DE DADOS,Home office,Cielo,"
Construir e gerenciar análises de múltiplas bases de dados de grande volume (transações dos clientes, gestores comerciais da Cielo, base de clientes da Cielo,…
Postado há 20 dias·","4,2"
CIENTISTA DE DADOS PLENO,Home office,Mobills,"
Graduação completa em Engenharias, Ciência da Computação, Física, Matemática, Estatística, Economia e correlatas;
Postado há 6 dias·",Sem informacao
