Cargo,Local,Empresa,Descrição,Rating
ANALISTA DE DADOS,"Valinhos, SP+1 local",Kroton,"
São responsáveis por todos os dados dos alunos matriculados na Kroton.
Experiência com ferramentas de BI para modelagem de dados;
Experiência com Python e SQL.
Postado há 8 dias·","4,1"
ANALISTA DE DADOS PLENO,Home office in Brasil,Neon Pagamentos,"
Proficiência na extração de dados utilizando SQL.
No dia a dia de trabalho, o neowner vai trabalhar com grandes bases de dados para identificar padrões e…
Postado há 21 dias·","4,3"
ANALISTA DE DADOS,Home office,JustForYou,"
Nível mais próximo ao negócio;
Boa base matemática, estatística e conceitos gerais de algoritmos;
Cursos específicos da área de Data Science;
Postado há 30+ dias·",Sem informacao
ANALISTA DE DADOS POWER BI SÊNIOR,"Home office in São Paulo, SP",Taking,"
PYSPARK para o ETL, portanto, seria muito importante esse profissional conhecer PYSPARK;
Necessário conhecer muito bem mesmo o POWER BI (M, DAX, visuais etc).
Postado há 7 dias·",Sem informacao
ANALISTA DE DADOS,"Home office in São Paulo, SP",Nomah,"
Conhecimento em modelagem dimensional de dados;
Experiência de 2+ anos em áreas de dados, inteligência de mercado ou correlatas.
Postado há 30+ dias·",Sem informacao
ANALISTA DE DADOS - SETOR RURAL,"Andradas, MG",Jobbol,"Indústria de Acessórios para Banheiros admite Analista de Dados em Andradas (Setor Rural) para atuar em Tempo integral, Comercial. Utilizar a visualização de…Postado há 9 dias·",Sem informacao
ANALISTA DE DADOS,Home office,CWI Software,"
Vasta experiência em soluções de dados; Dominio em Python ou outra linguagem voltada a manipulação de dados; Dominio dos conceitos e de uma ferramenta de ETL …
Postado há 30+ dias·","4,2"
ANALISTA DE DADOS SENIOR (SSIS DEVELOPER) | REMOTO,"Home office in São Paulo, SP",Capgemini,"
Se você compartilha dos mesmos valores, aqui é o seu lugar.
Postado há 15 dias·","3,8"
ANALISTA DE DADOS PLENO | PERFORMANCE E INSIGHTS,Home office,Globo,"
Os seus dados pessoais serão utilizados para fins de seleção de candidatos para preenchimento das vagas abertas na Globo.
Postado há 27 dias·","3,5"
ANALISTA DE DADOS SÊNIOR,Home office,AgroGalaxy,"
Comunicar de forma clara e simples visualizações de dados (Data Viz).
Conhecimento suficiente para realizar consulta SQL.
Postado há 13 dias·",Sem informacao
ANALISTA DE DADOS,Home office,Grupo Primo,"
Familiaridade com alguma cloud (preferência AWS);
Salário compatível com o mercado;
Postado há 30+ dias·",Sem informacao
ANALISTA DE DADOS,"Florianópolis, SC",Exact Sales,"
Excel e/ou Google Sheets avançados.
PostedHoje·","4,6"
ANALISTA DE DADOS SÊNIOR,"São Paulo, SP",marketdata,"
Já conquistamos 10 vezes o título de Agência do Ano em Database Marketing/CRM/Loyalty pela Associação Brasileira de Marketing Direto (ABEMD).
Postado há 4 dias·",Sem informacao
ANALISTA DE DADOS PLENO,Home office,Incentiv.me,"
Conhecimento intermediário em ferramentas de Business Intelligence - BI;
Postado há 27 dias·",Sem informacao
ANALISTA DE DADOS,"Goiânia, GO",Siagri,"
Existimos para que todos os agentes da cadeia produtiva tenham informações certas, no tempo certo.
Levantar necessidades de negócio com o cliente que sejam…
Postado há 30+ dias·",Sem informacao
ANALISTA DE DADOS - MACAÉ/RJ,Home office,Infotec Brasil,"
Apoio à Gerência com atividades de desenvolvimento e análise de dados;
Acompanhamento, manutenção e desenvolvimento de banco de dados com informações gerenciais…
Postado há 30+ dias·","4,2"
ANALISTA DE DADOS,"Home office in Porto Alegre, RS",VERO RH,"
Desejável formação (em andamento último ano ou concluída) Estatística, Matemática, Ciências Contábeis e Atuariais, Engenharias, Economia e afins.
Postado há 30+ dias·","4,6"
ANALISTA DE DADOS JR (SPECIALIST I),"São Paulo, SP",TransUnion,"
Experiência em SQL, ou outras linguagens de banco de dados similares.
Acompanhar as cargas dos arquivos recebidos das fontes.
Postado há 19 dias·","3,8"
ANALISTA DE DADOS (B.I),"Home office in São Paulo, SP",Social Tailors,Estamos à procura de um(a) Analista de Business Intelligence para realizar relatórios e análise de dados participando com insights estratégicos nos…Postado há 29 dias·,Sem informacao
ANALISTA DE DADOS SR.,"São Paulo, SP",Danone,"
Desenvolver projetos de Data Science envolvendo programação de algoritmos;
Postado há 19 dias·","4,2"
ANALISTA DE DADOS - CANAIS DE RELACIONAMENTO,Home office,Central Ailos,"
Efetuar análises baseados nos nossos dados para a identificação de oportunidades relevantes para as cooperativas;
Apoiar nas apresentações estratégicas da área.
Postado há 18 dias·",Sem informacao
ANALISTA DE DADOS PL - SANTANDER,"São Paulo, SP",marketdata,"
A Marketdata é uma das mais completas empresas de marketing de relacionamento do mercado latino-americano com sede no Brasil desde 2000.
Postado há 1 dia·",Sem informacao
ANALISTA DE DADOS,"São Paulo, SP",G4 Educação,"
Validar e garantir a integridade dos dados reportados;
Alta capacidade em análise e manipulação de base de dados de B.I.;
Postado há 18 dias·",Sem informacao
ANALISTA DE DADOS,"São Paulo, SP",Carreira Smilink,"
Programar a coleta de dados (Phyton);
Manipular bases de dados para execução dos estudos planejados;
Conhecimento em MS Power BI ou outra ferramenta de…
Postado há 7 dias·",Sem informacao
ANALISTA DE DADOS SQL (REMOTO),"Home office in Rio de Janeiro, RJ",GeekHunter,"
Criar, monitorar e fazer a manutenção de KPIs em diferentes bancos de dados.
O que você irá fazer?
Elaborar e analisar dashboards e relatórios gerenciais.
Postado há 20 dias·",Sem informacao
ANALISTA DE DADOS E AUTOMAÇÃO EM THREAT INTELLIGENCE,"Brasília, DF",EY,"
Criar regras de consultas específicas em bases de dados;
Realizar coletas, armazenamento e processamento de dados originados de fontes abertas;
Postado há 2 dias·","4,0"
ANALISTA DE DADOS OPERACIONAIS (MIS),"Belo Horizonte, MG",MG GESTÕES,"
Monitorar indicadores de resultado (KPIs);
Apoiar áreas no entendimento, construção de relatórios;
EmployerAtiva 2 dias atrás·",Sem informacao
ANALISTA DE DADOS - BENEFÍCIOS,"Rio de Janeiro, RJ",Eleva Educação,"
Acreditamos que um time diverso é o caminho para cumprir a nossa missão de transformar vidas e o Brasil.
Postado há 13 dias·","4,1"
ANALISTA DE DADOS PL,Home office,Iguá Saneamento,"
Ensino Superior Completo em Ciências da Computação, Engenharia, Estatísticas, Economia, Matemática ou áreas similares.
Salário compatível com o mercado.
Postado há 30+ dias·","4,4"
ANALISTA DE DADOS SENIOR,Home office,RankMyAPP,"
Promovemos autonomia e espaço para você se desenvolver;
Avaliações 360° duas vezes por ano.
Postado há 15 dias·",Sem informacao
ANALISTA DE DADOS,"São Paulo, SP",IQVIA,"
Pelo menos 5 anos de experiência em várias funções de processamento de dados, como desenvolvedor/administrador de banco de dados, desenvolvedor de ETL, analista…
Postado há 18 dias·","3,8"
ANALISTA DE DADOS JÚNIOR (INDICADORES E FOLLOW-UP),"São Paulo, SP",Duratex,"
O nascimento da Hydra é marcado pela Inovação.
Experiência com SAP módulo MM (desejável);
Postado há 19 dias·","4,5"
ANALISTA DE DADOS,+1 localHome office,Indra,"
O analista ira apoiar nas ações comerciais, através de segmentação de público para campanhas, avaliação de resultados das campanhas, geração de bases com foco…
Postado há 30+ dias·","3,8"
ANALISTA DE DADOS JR (PLANEJAMENTO COMERCIAL),Home office,MadeiraMadeira,"
Experiência prática no uso de ferramentas de BI (Looker, Tableau, PowerBI, etc.).
Conhecimento básico sobre plataformas cloud (preferencialmente plataforma AWS)…
Postado há 30+ dias·","3,2"
ANALISTA DE DADOS JR,"Jaraguá do Sul, SC",Grupo Malwee,"
Pensar em melhorias para os processos já existentes na área, com base em dados coletados.
""O Grupo Malwee respeita e incentiva a diversidade e inclusão.
Postado há 30+ dias·","4,2"
ANALISTA DE DADOS,"Goiânia, GO",RTS ENTREGAS,"Experiência com analise de dados Pacote office Excel Avançado Power BI Data studio Dash Raciocínio lógico. Tipo de vaga: Tempo integral, Efetivo CLT…EmployerAtiva 7 dias atrás·",Sem informacao
ANALISTA DE DADOS PLENO | SQUAD CRO,Home office,Contabilizei,"
Conhecimento intermediário de bancos de dados relacional (SQL);
Reunir, modelar, interpretar e analisar dados; explicando as variações e tendências, agregando…
Postado há 30+ dias·","3,4"
ANALISTA DE DADOS PL,Home office,Lojas Quero-Quero,"
Modelagem e estrutura de dados do Data Warehouse;
Somos uma empresa que acredita no valor das pessoas.
Conhecimento de Banco de Dados SQL Postgres ou Oracle;
Postado há 30+ dias·","4,2"
ANALISTA DE DADOS,"Home office in Fortaleza, CE",HubLocal,"
Desejável conhecimento de soluções de dados em Cloud;
Fornecer dados para interpretações estratégias através de dashboards em BI para o cliente interno e…
EmployerAtiva 2 dias atrás·",Sem informacao
ANALISTA DE DADOS,"Fortaleza, CE",Grupo Accord,"
Benefícios: *Alimentação; Vale transporte; Plano de saúde e odontológico.
Ter conhecimento em CONSULTAS SQL e POWER BI.
EmployerAtiva 2 dias atrás·","4,5"
ANALISTA DE DADOS JR,"São Paulo, SP",BBC Digital,"
Desejável experiência em construção de Dashboards em PowerBI.
Postado há 18 dias·","4,2"
ANALISTA DE DADOS,"Farroupilha, RS",Grendene,"
Atitude proativa, trabalho em equipe, colaboração e comunicação, complementam o perfil.
Experiência em Supply Chain será um diferencial;
Postado há 30+ dias·","4,3"
