Cargo,Local,Empresa,Descrição,Rating
CIENTISTA DE DADOS,Home office,Track,"
Resolver problemas relacionados aos negócios usando técnicas baseadas em dados.
Aqui a união faz a força e estamos sempre dispostos a ajudar uns aos outros.
Postado há 30+ dias·",Sem informacao
CIENTISTA DE DADOS,"São Paulo, SP",Centro de Excelência Votorantim BR,"
Buscamos por cientistas de dados para integrar o time do Centro de Excelência Votorantim na área de Data Analytics.
Banco de Dados e SQL;
Postado há 30+ dias·",Sem informacao
CIENTISTA DE DADOS/MACHINE LEARNING PYTHON PLENO (REMOTO),"Home office in Vila Mariana, SP",Lean Saúde,"
Desenvolvimento e manutenção de modelos descritivos e preditivos utilizando técnicas de machine learning focadas em dados estruturados, utilizando python.
Postado há 8 dias·",Sem informacao
"CIENTISTA DE DADOS (PYTHON, IA, ML E DEVOPS)",Home office,Turing.com,"
Pelo menos 3 anos de experiência relevante como cientista de dados.
Interna e externamente, comunicar insights e recomendações baseados em dados para os…
Postado há 5 dias·",Sem informacao
CIENTISTA DE DADOS,"São Paulo, SP",Curriculum.com.br,Pesquisar e desenvolver soluções inovadoras utilizando machine learning e deep learning; Realizar atividades de Ciência de Dados: análise e preprocessamento…PostedRecém publicada·,"4,1"
CIENTISTA DE DADOS,Home office,Hexacta,"
Ajudar a identificar oportunidades de alto valor que possam ser endereçadas com o uso de dados e machine learning.
Evangelizar a cultura data-driven na empresa.
Postado há 9 dias·",Sem informacao
"CIENTISTA DE DADOS (PYTHON, R, SAS E MATLAB)",Home office,Turing.com,"
Ao menos 3 anos de experiência relevante como cientista de dados.
Ajudar em tarefas como limpeza de dados, data wrangling, análise quantitativa e mineração de…
EmployerAtiva 9 dias atrás·",Sem informacao
CIENTISTA DE DADOS,Home office,Cielo,"
Construir e gerenciar análises de múltiplas bases de dados de grande volume (transações dos clientes, gestores comerciais da Cielo, base de clientes da Cielo,…
Postado há 30+ dias·","4,2"
CIENTISTA DE DADOS,Home office,CashMe,"
Corresponsável pela criação e sustentação de rotinas de Data Quality (estatística descritiva, tratamento de NA, balanceamento de dados, tratamento de outliers).
Postado há 30+ dias·",Sem informacao
CIENTISTA DE DADOS,Home office,CLAMED Administrativo,"
Desenvolve visualizações de dados em ferramentas de BI.
Faz modelagem de dados, interpretando e analisando estatisticamente os resultados;
Postado há 15 dias·",Sem informacao
CIENTISTA DE DADOS - POLÍTICAS DE COBRANÇA,Home office,Open Co,"
Facilidade com programação para análise de dados (Ex: Python, SQL, SAS);
Indicadores para gestão da carteira em cobrança (Rolagem, Eficiência, FPD, Perda…
Postado há 30+ dias·",Sem informacao
CIENTISTA DE DADOS JR,"Home office in Fortaleza, CE",FortBrasil,"
Convênio com o Cartão Vai Bem;
Postado há 16 dias·","4,3"
CIENTISTA DE DADOS SÊNIOR - CRÉDITO E FRAUDE,Home office,C6 Bank,"
O time de Data Science do C6 Bank está buscando novas(os) integrantes.
O formato é híbrido ou full-remote.
Atualmente mais da metade da equipe reside fora de…
Postado há 7 dias·","4,2"
CIENTISTA DE DADOS,Home office,Cielo Tech_Oportunidades em Tecnologia,"
Ter publicações ou portfolio, participação em competições, ou participado em algum Hackathon com foco em dados.
Postado há 20 dias·",Sem informacao
CIENTISTA DE DADOS,Home office,Indra,"
O) Modelagem de dados e gerenciamento de múltiplas bases de dados.
C) Cientista de Dados Sênior - 03 anos em ciência de dados.
Postado há 30+ dias·","3,8"
CIENTISTA DE DADOS,"São Paulo, SP",Flix,"
Conhecimento em linguagens de programação de análise de dados (R, Python, Hadoop e SQL);
Visualização de Dados; Data Mining, Machine Learning;
Postado há 13 dias·",Sem informacao
CIENTISTA DE DADOS - PLENO - REMOTO #381,"Home office in São Paulo, SP",iBlue Consulting,"
Conhecimento em estruturação e transformação dos dados;
Realizar o fornecimento dos serviços especializados na criação de modelos de previsão de vendas;
Postado há 30+ dias·",Sem informacao
CIENTISTA DE DADOS PLENO - POLÍTICAS DE FRAUDE,Home office,Open Co,"
Experiência com visualização de dados como Quicksight, Metabase, Redash, Tableau;
Linguagem de programação e ferramentas para o desenvolvimento de análises,…
Postado há 26 dias·",Sem informacao
CIENTISTA DE DADOS (18946),"Home office in Curitiba, PR",Bosch Group,"
They work with structure and/or unstructured data, estimate the unknown by asking questions, writing algorithms, and building statistical models.
Postado há 13 dias·","4,1"
CIENTISTA DE DADOS,Home office,Tech Sicredi,"
Gerar insights através de estudos (Analytics), visando melhorar o relacionamento com o associado e atendimento das suas necessidades (visão centrada no…
Postado há 30+ dias·",Sem informacao
CIENTISTA DE DADOS,"São Paulo, SP",Hypera Pharma,"
Você ainda pode fazer parte do nosso time!
Superior Completo em Estatística, Matemática, Computação ou áreas afins;
Postado há 12 dias·","4,2"
CIENTISTA DE DADOS NLP,Home office,Indra,"
Plano de Saúde subsidiado pela empresa para o titular.
Gympass (Acesso a mais de 700 academias em todo o Brasil com planos a partir de R$ 29,90 descontado em…
Postado há 30+ dias·","3,8"
CIENTISTA DE DADOS PLENO,"Jundiaí, SP",INEX,"
Conhecimento em bancos de dados (Oracle, PostgreSQL, SQL Server, Mongo, Cassandra).;
Conhecimento em tecnologias de Big Data (Hadoop, Spark), e familiaridade em…
Postado há 15 dias·","3,2"
CIENTISTA DE DADOS SÊNIOR 1,"Porto Alegre, RS+2 locais",EY,"
Conhecimento em análise exploratória e mineração de dados;
Experiência no uso de banco de dados (ex.: Oracle, SQL Server, MySQL, PostgreSQL, Azure SQL, MariaDB…
Postado há 2 dias·","4,0"
CIENTISTA DE DADOS NA JUVO (1467),Home office,Keep Simple,"
Se sentir confortável em ambientes de computação Unix e utilizar seus truques favoritos BASH;
Ser familiarizado com estruturas de computação distribuídas, como:…
Postado há 30+ dias·",Sem informacao
CIENTISTA DE DADOS - JÚNIOR,Home office,Mollica IT,"
Ferramentas de visualização de dados - Tableau, Microstrategy, PowerBI etc;
Interagir com diversos stakeholders para assegurar entendimento da necessidade e…
Postado há 22 dias·",Sem informacao
CIENTISTA DE DADOS,"Home office in São Paulo, SP+1 local",Inklua Servicos Para Inclusao de Pcd Ltda,"
BENEFÍCIOS: gympass; sem dress code; home office; dayoff aniversário; clube de vantagens uau; bonificação por desempenho; vale-transporte ou desconto no…
Postado há 8 dias·",Sem informacao
CIENTISTA DE DADOS SR,Home office,Conta Simples,"
Nosso time é focado em desenvolver uma ferramenta cada vez melhor e mais segura para nossos clientes, traz para o dia a dia o espírito de agilidade e inovação.
Postado há 13 dias·",Sem informacao
CIENTISTA DE DADOS SR,Home office,Vem ser CESAR!,"
Formação superior em cursos como Engenharia da Computação, Ciência da Computação, Engenharia Elétrica ou similares.
Descontos em cursos da CESAR School.
Postado há 30+ dias·",Sem informacao
CIENTISTA DE DADOS PL/SR - IÇÃO,Home office,DB,"
DataBricks para ETL / Data science;
Postado há 13 dias·","3,7"
CIENTISTA DE DADOS,"Brasília, DF",MIRANTE TECNOLOGIA,"
Desejável conhecimento em soluções de replicação de dados;
Conhecimento em banco de dados DB2, SQL Server e desejável MPP (CP4D, Netezza, Pure Data);
Postado há 30+ dias·","3,9"
CIENTISTA DE DADOS | TECNOLOGIA PARA PRODUTOS DIGITAIS,Home office,Globo,"
Bancos de dados relacionais (SQL é obrigatório);
Os seus dados pessoais serão utilizados para fins de seleção de candidatos para preenchimento das vagas abertas…
Postado há 30+ dias·","3,5"
CIENTISTA DE DADOS,"Home office in São Paulo, SP",Favo Brasil,"
Visualização de dados (QuickSight, Tableau, Looker, etc.);
Tudo isso, garantindo dinheiro no bolso do Empreendedor Favo, que não precisa fazer nenhum…
Postado há 30+ dias·",Sem informacao
CIENTISTA DE DADOS II,Home office,Martins,"
Produzir análises detalhadas sobre comportamento de usuários, modelos estatísticos, fontes de dados, etc.;
Essa vaga é para você que quer fazer parte de um time…
Postado há 30+ dias·","3,5"
CIENTISTA DE DADOS,"São Paulo, SP",Telhanorte - Saint Gobain,"
Conhecimento em ferramentas de engenharia de dados (Airflow, Kafka, Spark, dbt).
Programação avançada em Python (essencial) / R (desejável).
Postado há 13 dias·",Sem informacao
CIENTISTA DE DADOS | FLORIANÓPOLIS,"Hybrid remote in Florianópolis, SC",Unicred SC/PR,"
Construção de base de dados para estudos;
Experiência em análises e extração de dados, em Analytics/Data Science.
Postado há 30+ dias·","4,5"
CIENTISTA DE DADOS,"Home office in São Paulo, SP",Eniwine,"
Nesse desafio, sua missão será: - Atuar de forma estratégica, com autonomia, aproveitando habilidades analíticas e preditivas para gerar insights de negócios,…
Postado há 30+ dias·",Sem informacao
CIENTISTA DE DADOS,"São Paulo, SP",Keyrus Brazil,"
Desempenhar papel de liderança no time.
Conhecimento em Python e Azure.
Postado há 30+ dias·",Sem informacao
CIENTISTA DE DADOS,"São Paulo, SP",Keyrus Brazil,"A Keyrus acredita na diversidade e na inclusão. Encorajamos a todos a participarem em nosso processo de contratação, não importando o gênero, idade, raça,…Postado há 30+ dias·",Sem informacao
CIENTISTA DE DADOS JR,"Rio de Janeiro, RJ",Vibra Energia,"Buscamos para nosso time um Cientista de Dados JR para nosso time. Responsabilidades e atribuições Experiência em linguagem de programação como R, Python,…Postado há 9 dias·",Sem informacao
CIENTISTA DE DADOS,"Campinas, SP","Amyris, Inc.","Para se inscrever, favor enviar o currículo para: yanara.medeiros@redconsulting.com.br MAKE GOOD. NO COMPROMISE. Líderes em biologia sintética, começamos em…Postado há 23 dias·","3,4"
CIENTISTA DE DADOS,"São Paulo, SP",EY,"A EY é líder global em serviços de Auditoria, Impostos, Transações Corporativas e Consultoria. Desenvolvemos líderes de excelência e, unidos por valores…Postado há 30+ dias·","4,0"
CIENTISTA DE DADOS MACHINE LEARNING JÚNIOR (REMOTO),"Home office in Belo Horizonte, MG",GeekHunter,ATIVIDADES O que você irá fazer? O seu dia a dia vai ser dentro de um time multidisciplinar com problemas desafiadores a serem resolvidos para clientes…Postado há 30+ dias·,Sem informacao
CIENTISTA DE DADOS,Home office,PicPay,O PicPay é uma plataforma de pagamento criada para quebrar barreiras e eliminar burocracias. Nós existimos para melhorar a vida das pessoas e só conseguimos…Postado há 30+ dias·,"4,6"
CIENTISTA DE DADOS,"Itaberaí, GO",Michael Page,Salvar Vaga Compartilhe essa vaga Voltar à pesquisa Descrição Resumo Empregos Similares Atualizada 01/02/2022 Vaga 100% remota. Linguagens Python ou SQL;…Postado há 30+ dias·,"3,5"
CIENTISTA DE DADOS SÊNIOR,Home office,Qexpert,"A área de tecnolgia da Qexpert está em constante crescimento! Muito além de uma consultoria especializada em dados, nós somos responsáveis por transformar o…Postado há 13 dias·",Sem informacao
CIENTISTA DE DADOS PLENO,"Brasília, DF+1 local",marketdata,Quem Somos: A Marketdata é uma das mais completas empresas de marketing de relacionamento do mercado latino-americano com sede no Brasil desde 2000. Fazemos…Postado há 22 dias·,Sem informacao
CIENTISTA DE DADOS PLENO,Home office,Órama,A Órama está em busca de um novo #visionário. Nós fomos a primeira plataforma Digital de investimentos do Brasil e somos focados em transformar o mercado…Postado há 29 dias·,Sem informacao
CIENTISTA DE DADOS PLENO - DESENVOLVIMENTO DE PRODUTOS,"São Paulo, SP",infracommerce,"Atuação Análise de dados do omnichannel para melhoria de performance (ex.: análises de preços/elasticidade, frete/conversão, leadtimes, etc) Desenvolvimento…Postado há 30+ dias·","3,6"
CIENTISTA DE DADOS | MODELAGEM DE RISCO DE CRÉDITO,Home office,Bava,"Que tal a experiência de construir uma Startup? O Bava é uma fintech de soluções de meios de pagamento e crédito para indústrias, distribuidores e varejistas…Postado há 29 dias·",Sem informacao
CIENTISTA DE DADOS,"Goiânia, GO","CONDUZIR - PESSOAS, CONSULTORIA E TREINAMENTO...","A Conduzir trabalha para entregar soluções com agilidade, transparência, honestidade e confiança. Desenvolve estratégia e diagnósticos personalizados…Postado há 2 dias·",Sem informacao
CIENTISTA DE DADOS (PROCESSAMENTO EM LINGUAGEM NATURAL (NLP)...,Home office,Indra,"
NLP SOM STT (fala para texto);
Plano de Saúde subsidiado pela empresa para o titular.
Gympass (Acesso a mais de 700 academias em todo o Brasil com planos a…
Postado há 30+ dias·","3,8"
CIENTISTA DE DADOS JUNIOR (REMOTE),"Home office in São Paulo, SP",AMARO,"
Ter formação acadêmica em uma ciência quantitativa/campo matemático.
Ter experiência com Machine Learning e/ou modelos estatísticos.
Postado há 30+ dias·","3,9"
CIENTISTA DE DADOS SR,"Home office in São Paulo, SP",SBF Sem Limites - PCDs,"
Experiência em manipulação de grandes bancos de dados e sql;
Apoiar o time quanto às eventuais dúvidas relacionadas a LGPD.
Postado há 30+ dias·",Sem informacao
CIENTISTA DE DADOS,+1 localHome office,Mollica RH,"Atividades: São atividades que têm a ver com Data Science: As pessoas ingressaram em uma SALA Ágil Especializada em Visão Computacional, analisando imagens e…Postado há 30+ dias·",Sem informacao
CIENTISTA DE DADOS - MACHINE LEARNING,"Belo Horizonte, MG",Hotmart,"
Nossa equipe de Data Science está em busca de um(a) Cientista de Dados para atuar no processo de coleta, processamento, análise de dados, modelagem e…
Postado há 30+ dias·","4,6"
CIENTISTA DE DADOS,"Leme, SP",Robert Half,"
Conhecimento das técnicas e conceitos para análise e exploração de dados;
Conhecimento em R ou Python;
Postado há 30+ dias·","3,9"
CIENTISTA DE DADOS PLENO/SÊNIOR,Home office,Vem ser um Dilettante!!,"
Aqui, o profissional irá trabalhar em um time multidisciplinar, onde o feedback e empatia com todos são partes essenciais e, por isso, deverá ser guardião das…
Postado há 13 dias·",Sem informacao
CIENTISTA DE DADOS,"São Paulo, SP",GrupoSC Distribuidora de Medicamentos,"
Ajudar a definir ferramentas adequadas para o ambiente;
Apresentar e defender os modelos para diversos públicos;
Postado há 30+ dias·","2,3"
CIENTISTA DE DADOS - FICO - PRESENCIAL SÃO PAULO,"São Paulo, SP",Capgemini,"
Conhecimento das soluções FICO em especial o DMPS.
Postado há 2 dias·","3,8"
CIENTISTA DE DADOS EM PORTUGAL!!!,"Maringá, PR",Kilão II,"Descrição A AIESEC Maringá está com vagas de Intercâmbio Profissional para atuação na área de Consultor Cientista de Dados em Lisboa, Portugal! O programa…Postado há 14 dias·",Sem informacao
"CIENTISTA DE DADOS SÊNIOR (ML, R E PYTHON)",Home office,Turing.com,"
Trabalhe para empresas dos EUA do conforto da sua casa e ganhe em dólar.*.
Criar sistemas algorítmicos que permitam que alunos e professores sejam mais…
EmployerAtiva 21 dias atrás·",Sem informacao
CIENTISTA DE DADOS - PLENO (TEMPORÁRIO),+1 localHome office temporário,Ewave do Brasil,"
Domínio de SQL para manipulação de dados em nuvem;
Conhecimento em ferramentas de visualização de dados (preferencialmente Data Studio);
Postado há 20 dias·","4,0"
CIENTISTA DE DADOS - PLENO,"Hortolândia, SP",IBM,"
Compreensão de tecnologias de banco de dados, estruturas de dados e SQL.
Como Cientista de dados na IBM, você ajudará a transformar os dados de nossos clientes…
Postado há 29 dias·","3,9"
CIENTISTA DE DADOS GCP - DEEP LEARNING NLP,Home office,Leega Consultoria,"
Proficiência em diferentes ferramentas de dados;
Experiência com ciência de dados em trabalhos anteriores ou ter participado em projetos de NLP.
Postado há 16 dias·",Sem informacao
CIENTISTA DE DADOS SR,"Recife, PE",SiDi,"
Mineração de dados complexos - SQL, NoSQL, etc.;
Ferramentas de visualização de dados (Tableau, PowerBI, QuickSight, etc);
Abrir a mente para o novo.
Postado há 8 dias·","3,8"
CIENTISTA DE DADOS SÊNIOR.,"São Paulo, SP",Taking,"
Será necessário que esse cientista garanta o sucesso dos modelos fim a fim, ou seja, buscar os dados, treinar e testar modelos, defender o uso do modelo perante…
Postado há 7 dias·",Sem informacao
CIENTISTA DE DADOS/ENGENHEIRO MACHINE LEARNING,Home office,Indra,"
Para MLOps, o profissional poderá atuar desde as etapas de preparação dos dados à otimização dos códigos desenvolvidos;
Sólido conhecimento em SQL e Python;
Postado há 30+ dias·","3,8"
CIENTISTA DE DADOS,Home office,Oi,"
Conhecimento em visualização de dados, machine learning, deep learning, reconhecimento de padrões e preparação de dados;
Cursos e certificações em Data Science;
Postado há 30+ dias·","4,0"
CIENTISTA DE DADOS - SAO PAULO,"São Paulo, SP",OEmprego,"
Experiência com gestão, manipulação e análise de dados, preferencialmente dados de Marketing, Negócio, Finanças ou Bancários.
Postado há 25 dias·",Sem informacao
CIENTISTA DE DADOS PYTHON (REMOTO),"Home office in São Paulo, SP",GeekHunter,"
Ferramentas de análise e visualização de dados;
Ter capacidade de comunicação de dados para pessoas com perfil não analítico;
O que esperamos de você.
Postado há 30+ dias·",Sem informacao
CIENTISTA DE DADOS,"Jaraguá do Sul, SC",Grupo Malwee,"
Manipular bases de dados SQL e NOSQL.
Programar em Python, R e outros algoritmos/modelos estatísticos.
Elaborar algoritmos web crawler/scraping, inteligência…
Postado há 30+ dias·","4,2"
CIENTISTA DE DADOS PLENO,Home office,Mobi2buy,"
E é por isso que no dia a dia oferecemos soluções para fazer com que as interações sejam únicas, unindo tecnologia, inteligência artificial e marketing.
Postado há 30+ dias·",Sem informacao
CIENTISTA DE DADOS,"Brasília, DF",Divulga Vagas,Mínima de 3 (três) anos com ferramentas analíticas (OLAP) e de integração de dados (ETL). II – Conhecimentos curriculares comprovados de: a) Banco de dados…Postado há 9 dias·,Sem informacao
CIENTISTA DE DADOS,"Campinas, SP",Jobbol,"Empresa de Biologia Sintética admite Cientista de Dados em Campinas para atuar em Tempo integral, Comercial. Suportar, por meio de análise de dados, os…Postado há 22 dias·",Sem informacao
CIENTISTA DE DADOS,"Salvador, BA",THS TECNOLOGIA INFORMAÇÃO E COMUNICAÇÃO,"
 Experiência mínima de dois anos na área de ciência de dados;
Experiência comprovada em ao menos três dos seguintes conhecimentos técnicos:  Conhecimento em…
EmployerAtiva 10 dias atrás·",Sem informacao
CIENTISTA DE DADOS SQL,"Home office in Barueri, SP",GeekHunter,ATIVIDADES O que você irá fazer? Responsável condução do time de monitoria de qualidade de dados sendo ponto focal dessa área e trabalhar junto aos times de…Postado há 30+ dias·,Sem informacao
CIENTISTA DE DADOS SÊNIOR,"Home office in São Paulo, SP",STORMGROUP,"
Responsável por construir algoritmos matemáticos e estatísticos através de técnicas de machine learning, data mining e grandes volumes de dados com visão…
Postado há 30+ dias·",Sem informacao
CIENTISTA DE DADOS SR,"São Paulo, SP",EY,"
Necessário conhecimento em base de dados relacionais/não-relacionais.
Graduação em Engenharias, Ciência da Computação, Física, Matemática, Estatística e…
Postado há 30+ dias·","4,0"
CIENTISTA DE DADOS R,"Home office in Barueri, SP",GeekHunter,"
Realizar estruturação de bases de dados para fins analíticos, visando escalabilidade e reprodutibilidade.
Mapear oportunidades no mercado de dados interagindo…
Postado há 30+ dias·",Sem informacao
CIENTISTA DE DADOS - COE_TAX,"São Paulo, SP",EY,"
Sólida experiência em projetos de dados;
Experiência na criação de processos que suportam a transformação de dados, estruturas de dados, metadados, dependências…
Postado há 30+ dias·","4,0"
CIENTISTA DE DADOS SÊNIOR,"São Paulo, SP",Keyrus Brazil,"
Interessado por desafios, com o desejo de fazer parte da construção de uma nova área com uma nova e disruptiva oferta para o mercado Latam de ciência de dados.
Postado há 30+ dias·",Sem informacao
CIENTISTA DE DADOS SR,"Brasília, DF",Digisystem,"
Responsável desde o processo de concepção do problema até sua solução, interpretando grandes conjuntos de dados complexos e encontrando ideias e padrões nestes.
Postado há 30+ dias·","3,7"
CIENTISTA DE DADOS JÚNIOR,"São Paulo, SP",Amplifica Digital,"
Atualizar-se constantemente em relação a novas práticas para combate a fraudes e tecnologias de análise de dados.
O que você precisa para participar:
Postado há 30+ dias·",Sem informacao
CIENTISTA DE DADOS,"São Paulo, SP",GFT Technologies SE,"
Ter os conhecimentos necessário para criar um pipeline de dados completo (construção, manutenção, evolução do pipeline) com tecnologia cloud native.
Postado há 18 dias·",Sem informacao
CIENTISTA DE DADOS PL,"São Paulo, SP",Porto Seguro,"
A área é responsável por liderar o uso de dados e a aplicação de soluções de Inteligência Artificial na empresa.
Estes serão explorados no processo seletivo).
Postado há 18 dias·","4,5"
CIENTISTA DE DADOS,"Hybrid remote in São Paulo, SP",M. Talent,"
Traduzir os dados para as diversas áreas da empresa para guiar decisões estratégicas;
Conhecimento das linguagens R, SQL, SAS e Python.
PostedHoje·",Sem informacao
CIENTISTA DE DADOS IV,Home office,Fretebras,"
Programação em Python ou R;
Análises de métodos estatísticos e bibliotecas para construção de modelos de Machine Learning (como scikit-learn, statsmodels, keras…
Postado há 13 dias·",Sem informacao
CIENTISTA DE DADOS - CONSULTOR(A),"São Paulo, SP",Vivo Digital,"
Conhecimento técnico avançado de infraestruturas de banco dados (bancos de dados relacionais, não relacionais, etc.) e ambiente Big Data / Hadoop (Hive/Spark…
Postado há 27 dias·","4,3"
CIENTISTA DE DADOS SÊNIOR,"Home office in Belo Horizonte, MG",Sympla,"
Apoiar no desenvolvimento e na evolução profissional de outros cientistas do time.
Como membro do time de Data Intelligence, deverá aplicar sua experiência em…
Postado há 30+ dias·","5,0"
CIENTISTA DE DADOS SÊNIOR (PARA CRÉDITO),Home office,Cora Bank,"
Sabemos que empreendedorismo é, sobretudo, uma via de desenvolvimento econômico.
Interagir com diferentes times da Cora para identificar oportunidades e…
Postado há 30+ dias·",Sem informacao
CIENTISTA DE DADOS MACHINE LEARNING PLENO,"Home office in São Paulo, SP",GeekHunter,"
Conhecimento profundo e prático, preferencialmente envolvendo cursos na área, das técnicas, práticas e frameworks que envolvam Machine Learning.
Postado há 30+ dias·",Sem informacao
CIENTISTA DE DADOS JR,"São Paulo, SP",Centro de Excelência Votorantim BR,"
Buscamos por cientistas de dados para integrar o time do Centro de Excelência Votorantim na área de Data Analytics.
Banco de Dados e SQL;
Postado há 30+ dias·",Sem informacao
CIENTISTA DE DADOS,"Manaus, AM+1 local",INSTITUTO DE PESQUISAS ELDORADO,"
Análise de dados de usuários de comércio eletrônico e celular; Interação com tempo forte de Cientista de dados e Engenheiros de Machine Learning; Criar modelos…
Postado há 27 dias·","4,5"
CIENTISTA DE DADOS,"Jaguariúna, SP",Stefanini,"
✓ Conhecimento de manipulação de banco dados através de linguagem SQL.
✓ Ser o ponto focal do time de CRM (Squads) para acompanhamento de métricas de clientes…
Postado há 30+ dias·","3,8"
CIENTISTA DE DADOS - BRADESCO SEGUROS,"Barueri, SP",Cia de Talentos,"
Conhecimento em técnicas de modelagem estatística, modelos preditivos e de dados, Power BI, banco de dados, e inglês intermediário serão considerados um…
Postado há 30+ dias","4,4"
CIENTISTA DE DADOS,"Home office in São Paulo, SP",ViaHub,"
Desenvolver modelos estatísticos e machine learning em um ambiente de negócios, com dados incompletos, dados tendenciosos, grandes volumes de dados, baixas…
Postado há 30+ dias·",Sem informacao
CIENTISTA DE DADOS | ANALISTA SÊNIOR PCD,"São Paulo, SP",Banco Next,"
Banco de dados, modelagem de dados e padrões de arquitetura (relacional, noSQL, armazenamento, ETL, ingestão de dados, pipeline...);
O que buscamos em você?
Postado há 30+ dias·",Sem informacao
CIENTISTA DE DADOS,"Rio de Janeiro, RJ",CASA&VIDEO,"
Resolver problemas de negócios usando técnicas orientadas por dados;
Desenvolvimento de rotinas e aplicações de análise de dados.
QUAL SERÁ SUA TAREFA NA CASA?
Postado há 30+ dias·","3,9"
CIENTISTA DE DADOS,"Home office in Rio de Janeiro, RJ",Yellow,"
Conhecimento em banco de dados SQL, ScyllaDB;
Experiência com grandes conjuntos de dados e ferramentas de computação distribuídas;
Postado há 30+ dias·","3,2"
